Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
-62.46890543,-65910.12823,-75.12178584,551317.6962454265,6503.633096624349,-109.9153495
-166.8570376,-173823.5873,-100.056267,736542.8593568953,6030.368084151574,-101.6800901
-19.02042391,-230479.2221,-98.27080335,714783.6161792255,7245.218043628791,-108.2262562
-29.46983323,-252642.6331,-98.71995293,672886.7146760947,6554.128108286394,-105.6515144
-32.45473833,-274561.6912,-99.45565806,696539.1800018646,5745.080129073715,-108.0872928
-36.31192102,-212133.587,-102.0785417,186755.70779259116,6201.888433470957,-106.8904439
-46.66317112,-274694.0437,-238.3145658,129866.48934677668,-138.4377153,-71.01286892
-94.59515205,-64.34207162,-99.29214583,-51.68765168,-110.4455647,-68.51152342
-139.1953257,-108.262764,-100.4710509,-351.7075902,-66.94196921,-105.1304006
-129.2400537,-101.1888012,-93.68810908,433.39070005401766,-95.66139549,-67.90575895
-94.80396206,-127.2914234,-92.75794598,392.07358669832297,-100.8880826,-68.55996319
-92.06277638,-76.42046379,-100.7419142,-444.9950101,-105.8366984,-104.4792779
-95.06977052,-70.62356815,-98.04695739,-236.3166945,-91.90542857,-106.551353
-139.7541586,-116.013235,-108.8971409,154.47957753795188,-104.1435741,-128.6886524
-162.6451472,-39.8859786,-100.9668982,-1052.894299,-113.986365,-105.3197633
-95.77372241,-73.5108171,-98.01878691,-64.44243148,-93.92002535,-65.07315119
-131.3816915,-65.32756535,-100.2000679,-633.9342357,-95.56091611,-105.0183494
-85.33423966,-124.8541615,-102.9536015,158.16651575719195,-110.70213,-107.022557
-133.4608654,-95.88414363,-106.7644944,431.5698899944856,-103.7062897,-64.53637842
-53.04681436,-96.59597855,-100.4791367,26.850260287414912,-23.34944894,-107.3528404
-136.8004831,-106.9994398,-99.5859687,148545.71409548802,12676.114735177454,-120.9967216
-106.0744443,-285577.2205,-104.2311532,838934.3835647162,14852.316389843438,-106.1373979
-62.87938741,-277045.7761,-98.30731913,917464.9976913516,14824.717137165833,-66.70303706
-73.54184572,-299534.9663,-80.81935913,929784.9890179539,14404.605380165634,-86.38792342
-88.09048347,-301988.514,-97.06576417,913479.1714551888,14781.786644885045,-80.42618701
-73.77273981,-297977.3114,-124.7404559,659615.5808677159,10179.973246882306,-74.92293356
-12.71820686,-277086.4985,-78.03865255,97381.66154700867,5163.873567823483,-89.09135374
-123.2601977,-84.31152994,-98.83872386,130111.07207881045,-90.26198159,-109.90067
-52.42216885,-103.1777041,-80.56280957,18975.097281547598,-109.937852,-82.22146065
-94.49353589,-81.91702786,-99.24932121,-57.44541889,-85.06301663,-82.77144397
-141.4574311,-105.2858235,-90.97568262,-302.7538842,-101.4518916,-106.1305477
-122.1838023,-95.54156283,-103.1766092,-690.7419325,-98.31065806,-88.58149425
-125.3204094,-104.9759223,-110.8878371,-375.2604508,-100.6216844,-85.64172772
-95.50635235,-105.2498855,-90.59135977,184.8990053049131,-105.7680083,-108.6813135
-119.2401651,-101.764113,-90.28350164,-387.6528694,-105.75932,-80.51719955
-117.7789434,-104.3928735,-111.3398416,-368.6928263,-92.52241089,-106.9344818
-115.8369688,-104.0443879,-112.0322237,-404.402584,-106.9813252,-106.9403532
-81.43355875,-98.02585904,-147.0112596,130.6277743633315,4645.121791235077,-69.73870857
-194.3848925,-269084.4638,-45.28230581,838735.0840139849,18897.04671654687,-105.1485052
-73.14475067,-354724.5762,-99.78547755,883675.6908923391,32687.15450887811,-116.8899546
-101.039163,-374454.81,-89.719893,501548.70965610445,21631.35406745348,-84.64549525
-141.5968606,-412184.4923,-88.85241934,503577.8740359972,21099.82383687534,-117.725205
-76.472096,-428168.1913,-100.2910478,486221.2230214742,20121.606383634513,-81.41018676
-137.7642202,-435752.8168,-86.91003886,404674.0095767424,15391.000346715611,-121.9503846
-115.5971497,-434877.2945,-99.48314966,336814.5928808342,14015.158426519394,-134.3039592
-64.43430649,-422538.2779,-97.0737501,325155.91931728774,13300.660838685002,-104.6818025
-89.54936345,-428972.4911,-96.15616506,93685.67032822032,0.9138257820779351,-141.5540432
-86.42067585,-97.6700433,-82.95499904,16009.249729987196,-93.65783813,-84.66947176
-155.608975,-74.20819652,-93.47069151,-1383.811934,-101.135223,-105.0256886
-111.6864292,-103.8814965,-93.09854637,-243.4187931,-104.6873691,-87.46391354
